customer_id,recency,frequency,monetary,r,f,m,score,segment
C02204,60,2,4178.6900000000005,3,1,1,5,At Risk
C02205,99,9,42436.130000000005,2,4,4,10,Loyal
C02206,10,3,15232.71,4,2,2,8,Regular
C02208,29,4,11809.39,3,3,2,8,Regular
C02209,256,4,25183.010000000002,1,3,4,8,Regular
C02210,13,4,29788.82,4,3,4,11,Champions
C02211,32,3,11127.24,3,2,2,7,Regular
C02212,56,3,16455.48,3,2,3,8,Regular
C02213,5,7,37861.62,4,4,4,12,Champions
C02214,22,4,9476.63,4,3,1,8,Regular
C02215,199,4,11277.8,1,3,2,6,Regular
C02216,137,3,13615.18,1,2,2,5,At Risk
C02217,24,3,4609.43,4,2,1,7,Regular
C02218,24,7,28979.65,4,4,4,12,Champions
C02219,357,1,4847.71,1,1,1,3,At Risk
C02220,110,7,39131.5,2,4,4,10,Loyal
C02221,116,2,10489.210000000001,2,1,2,5,At Risk
C02222,95,2,3743.7799999999997,2,1,1,4,At Risk
C02223,28,1,4870.11,3,1,1,5,At Risk
C02224,157,2,13241.01,1,1,2,4,At Risk
C02225,40,5,42131.630000000005,3,4,4,11,Champions
C02226,23,5,27133.4,4,4,4,12,Champions
C02227,3,3,36482.87,4,2,4,10,Loyal
C02228,16,5,27073.03,4,4,4,12,Champions
C02229,109,3,17898.18,2,2,3,7,Regular
C02230,34,4,32948.88,3,3,4,10,Loyal
C02231,81,5,15459.300000000001,2,4,2,8,Regular
C02232,11,4,20062.66,4,3,3,10,Loyal
C02234,31,5,22682.91,3,4,3,10,Loyal
C02235,2,6,32794.83,4,4,4,12,Champions
C02236,54,3,8826.630000000001,3,2,1,6,Regular
C02237,9,5,23119.93,4,4,3,11,Champions
C02238,40,9,36152.89,3,4,4,11,Champions
C02239,30,9,46572.75,3,4,4,11,Champions
C02240,180,2,5682.24,1,1,1,3,At Risk
C02241,3,9,36243.33,4,4,4,12,Champions
C02242,50,6,25050.479999999996,3,4,4,11,Champions
C02243,24,3,21041.329999999998,4,2,3,9,Loyal
C02244,65,4,12044.45,3,3,2,8,Regular
C02245,143,2,3283.6499999999996,1,1,1,3,At Risk
C02246,39,2,13110.85,3,1,2,6,Regular
C02247,15,6,16058.119999999999,4,4,2,10,Loyal
C02248,107,2,17233.57,2,1,3,6,Regular
C02249,179,4,16522.649999999998,1,3,3,7,Regular
C02250,215,3,10692.42,1,2,2,5,At Risk
C02251,87,2,10851.25,2,1,2,5,At Risk
C02252,29,3,14745.48,3,2,2,7,Regular
C02253,47,6,22160.94,3,4,3,10,Loyal
C02254,9,9,30073.21,4,4,4,12,Champions
C02255,25,4,14594.21,4,3,2,9,Loyal
C02256,135,5,11442.44,1,4,2,7,Regular
C02257,128,3,16761.72,2,2,3,7,Regular
C02258,54,1,2636.44,3,1,1,5,At Risk
C02259,18,2,2157.39,4,1,1,6,Regular
C02260,148,9,35541.06,1,4,4,9,Loyal
C02261,5,6,17261.5,4,4,3,11,Champions
C02262,92,3,3344.01,2,2,1,5,At Risk
C02263,119,2,4947.77,2,1,1,4,At Risk
C02264,10,7,47127.68,4,4,4,12,Champions
C02265,58,2,19821.089999999997,3,1,3,7,Regular
C02266,102,4,22914.42,2,3,3,8,Regular
C02267,25,2,3865.9700000000003,4,1,1,6,Regular
C02268,113,6,27652.0,2,4,4,10,Loyal
C02269,189,6,26101.81,1,4,4,9,Loyal
C02270,36,7,31116.54,3,4,4,11,Champions
C02271,22,4,17098.77,4,3,3,10,Loyal
C02273,149,2,8750.84,1,1,1,3,At Risk
C02274,178,3,13932.649999999998,1,2,2,5,At Risk
C02275,8,9,45619.85,4,4,4,12,Champions
C02276,38,6,21947.16,3,4,3,10,Loyal
C02277,113,2,12607.91,2,1,2,5,At Risk
C02278,163,1,5604.6,1,1,1,3,At Risk
C02279,33,4,20911.77,3,3,3,9,Loyal
C02280,4,7,30608.379999999997,4,4,4,12,Champions
C02281,23,5,15359.33,4,4,2,10,Loyal
C02282,45,4,25348.84,3,3,4,10,Loyal
C02283,43,4,17507.57,3,3,3,9,Loyal
C02284,35,3,14716.59,3,2,2,7,Regular
C02285,300,2,6402.41,1,1,1,3,At Risk
C02286,292,3,14395.27,1,2,2,5,At Risk
C02287,5,7,26682.09,4,4,4,12,Champions
C02288,44,4,19638.55,3,3,3,9,Loyal
C02289,27,5,15058.7,3,4,2,9,Loyal
C02290,5,10,62330.549999999996,4,4,4,12,Champions
C02291,54,4,14525.939999999999,3,3,2,8,Regular
C02292,60,4,26583.489999999998,3,3,4,10,Loyal
C02293,32,4,18517.98,3,3,3,9,Loyal
C02294,90,1,8721.26,2,1,1,4,At Risk
C02295,85,8,23012.24,2,4,3,9,Loyal
C02296,105,4,15037.91,2,3,2,7,Regular
C02297,278,3,28902.22,1,2,4,7,Regular
C02298,5,4,20963.059999999998,4,3,3,10,Loyal
C02299,167,3,14219.109999999999,1,2,2,5,At Risk
C02300,159,2,23783.440000000002,1,1,3,5,At Risk
C02301,45,5,10379.25,3,4,2,9,Loyal
C02302,206,2,14485.01,1,1,2,4,At Risk
C02303,25,5,14202.59,4,4,2,10,Loyal
C02304,80,4,21046.61,2,3,3,8,Regular
C02306,26,3,24237.04,4,2,3,9,Loyal
C02307,8,2,3764.54,4,1,1,6,Regular
C02308,95,5,20076.920000000002,2,4,3,9,Loyal
C02309,284,1,6495.91,1,1,1,3,At Risk
C02310,122,6,21115.620000000003,2,4,3,9,Loyal
C02311,6,4,10757.95,4,3,2,9,Loyal
C02312,84,6,42394.520000000004,2,4,4,10,Loyal
C02313,145,4,12280.3,1,3,2,6,Regular
C02314,181,2,7848.26,1,1,1,3,At Risk
C02315,22,5,17784.6,4,4,3,11,Champions
C02316,121,2,18219.86,2,1,3,6,Regular
C02317,44,10,51308.18,3,4,4,11,Champions
C02318,22,3,19555.68,4,2,3,9,Loyal
C02319,23,6,22596.81,4,4,3,11,Champions
C02320,26,3,18727.760000000002,4,2,3,9,Loyal
C02321,359,1,1036.06,1,1,1,3,At Risk
C02322,76,6,25436.86,2,4,4,10,Loyal
C02323,17,5,17475.28,4,4,3,11,Champions
C02324,81,7,28892.84,2,4,4,10,Loyal
C02325,338,1,8625.05,1,1,1,3,At Risk
C02326,13,3,9266.79,4,2,1,7,Regular
C02327,181,3,14892.43,1,2,2,5,At Risk
C02328,56,3,18837.09,3,2,3,8,Regular
C02329,348,1,5623.98,1,1,1,3,At Risk
C02330,185,4,16943.91,1,3,3,7,Regular
C02331,183,3,8248.029999999999,1,2,1,4,At Risk
C02332,122,2,8506.64,2,1,1,4,At Risk
C02333,70,4,29365.32,2,3,4,9,Loyal
C02334,257,2,8850.6,1,1,1,3,At Risk
C02335,72,6,22703.7,2,4,3,9,Loyal
C02336,34,3,15485.94,3,2,2,7,Regular
C02337,23,4,22186.37,4,3,3,10,Loyal
C02338,205,3,13690.54,1,2,2,5,At Risk
C02339,59,5,26722.829999999998,3,4,4,11,Champions
C02340,147,1,1003.53,1,1,1,3,At Risk
C02341,125,2,17330.190000000002,2,1,3,6,Regular
C02342,8,6,22801.27,4,4,3,11,Champions
C02343,195,4,9761.21,1,3,2,6,Regular
C02344,365,1,1880.49,1,1,1,3,At Risk
C02345,30,5,41214.020000000004,3,4,4,11,Champions
C02346,34,2,11637.68,3,1,2,6,Regular
C02347,180,4,19808.89,1,3,3,7,Regular
C02348,262,1,2631.2,1,1,1,3,At Risk
C02349,78,6,35836.93,2,4,4,10,Loyal
C02350,86,2,4977.73,2,1,1,4,At Risk
C02351,25,2,6704.15,4,1,1,6,Regular
C02352,53,4,17874.42,3,3,3,9,Loyal
C02353,73,4,15985.640000000001,2,3,2,7,Regular
C02354,12,2,8211.56,4,1,1,6,Regular
C02355,15,3,17158.52,4,2,3,9,Loyal
C02356,149,2,1301.8899999999999,1,1,1,3,At Risk
C02357,128,3,19014.309999999998,2,2,3,7,Regular
C02358,30,5,23746.22,3,4,3,10,Loyal
C02359,54,2,10045.609999999999,3,1,2,6,Regular
C02360,26,5,27147.760000000002,4,4,4,12,Champions
C02361,5,6,19184.53,4,4,3,11,Champions
C02362,194,2,7676.66,1,1,1,3,At Risk
C02363,56,6,42011.31,3,4,4,11,Champions
C02364,3,4,22205.3,4,3,3,10,Loyal
C02365,8,1,478.36,4,1,1,6,Regular
C02366,291,1,2428.03,1,1,1,3,At Risk
C02367,123,4,23348.98,2,3,3,8,Regular
C02368,28,4,32517.73,3,3,4,10,Loyal
C02369,210,2,12837.570000000002,1,1,2,4,At Risk
C02370,243,1,11892.92,1,1,2,4,At Risk
C02371,10,3,8041.32,4,2,1,7,Regular
C02372,105,3,13215.73,2,2,2,6,Regular
C02373,6,3,19401.940000000002,4,2,3,9,Loyal
C02374,279,2,6175.99,1,1,1,3,At Risk
C02375,50,3,16793.5,3,2,3,8,Regular
C02376,10,4,24831.32,4,3,4,11,Champions
C02377,304,2,11025.880000000001,1,1,2,4,At Risk
C02378,82,3,10188.55,2,2,2,6,Regular
C02379,24,2,22080.149999999998,4,1,3,8,Regular
C02380,36,3,20795.97,3,2,3,8,Regular
C02381,34,4,17698.440000000002,3,3,3,9,Loyal
C02382,101,5,21246.47,2,4,3,9,Loyal
C02384,103,6,32443.01,2,4,4,10,Loyal
C02385,37,4,16328.32,3,3,3,9,Loyal
C02386,55,5,10638.619999999999,3,4,2,9,Loyal
C02387,75,4,21752.15,2,3,3,8,Regular
C02388,60,8,48386.009999999995,3,4,4,11,Champions
C02389,4,3,13409.92,4,2,2,8,Regular
C02390,57,4,13153.37,3,3,2,8,Regular
C02391,301,3,9864.35,1,2,2,5,At Risk
C02392,270,3,8289.84,1,2,1,4,At Risk
C02393,207,2,14715.62,1,1,2,4,At Risk
C02394,75,3,10132.63,2,2,2,6,Regular
C02395,27,4,12075.52,3,3,2,8,Regular
C02396,101,4,17105.75,2,3,3,8,Regular
C02397,230,3,10557.26,1,2,2,5,At Risk
C02398,21,8,43160.72,4,4,4,12,Champions
C02399,12,6,33692.81,4,4,4,12,Champions
C02400,43,3,10016.96,3,2,2,7,Regular
C02401,26,2,16140.419999999998,4,1,2,7,Regular
C02402,92,6,19211.12,2,4,3,9,Loyal
C02403,15,8,52242.04,4,4,4,12,Champions
C02404,56,7,36524.84,3,4,4,11,Champions
C02405,85,6,43310.75,2,4,4,10,Loyal
C02406,232,2,7701.27,1,1,1,3,At Risk
C02407,104,4,11156.65,2,3,2,7,Regular
C02408,33,4,27115.17,3,3,4,10,Loyal
C02409,110,5,15007.45,2,4,2,8,Regular
C02410,24,3,14173.91,4,2,2,8,Regular
C02412,101,2,9565.84,2,1,2,5,At Risk
C02413,103,5,30859.23,2,4,4,10,Loyal
C02414,57,5,7283.389999999999,3,4,1,8,Regular
C02415,4,4,16606.79,4,3,3,10,Loyal
C02416,109,3,9735.97,2,2,2,6,Regular
C02417,144,1,1540.72,1,1,1,3,At Risk
C02418,25,4,29213.47,4,3,4,11,Champions
C02419,85,3,11687.77,2,2,2,6,Regular
C02420,103,2,9980.48,2,1,2,5,At Risk
C02421,92,5,32273.96,2,4,4,10,Loyal
C02422,251,2,27533.579999999998,1,1,4,6,Regular
C02423,71,3,13173.33,2,2,2,6,Regular
C02424,64,6,32119.46,3,4,4,11,Champions
C02425,97,5,28142.25,2,4,4,10,Loyal
C02426,292,2,5441.96,1,1,1,3,At Risk
C02428,67,4,21194.190000000002,3,3,3,9,Loyal
C02429,343,1,3187.57,1,1,1,3,At Risk
C02430,30,7,40037.0,3,4,4,11,Champions
C02431,144,4,19063.25,1,3,3,7,Regular
C02432,146,2,5197.0199999999995,1,1,1,3,At Risk
C02433,258,2,2763.3100000000004,1,1,1,3,At Risk
C02434,2,2,8053.1,4,1,1,6,Regular
C02435,104,1,3688.86,2,1,1,4,At Risk
C02436,56,7,18476.4,3,4,3,10,Loyal
C02437,162,3,13570.58,1,2,2,5,At Risk
C02438,143,3,8035.24,1,2,1,4,At Risk
C02439,18,5,30349.73,4,4,4,12,Champions
C02440,137,4,24156.14,1,3,3,7,Regular
C02441,25,2,3413.9300000000003,4,1,1,6,Regular
C02442,8,2,13049.369999999999,4,1,2,7,Regular
C02443,15,3,11211.91,4,2,2,8,Regular
C02444,156,4,18508.18,1,3,3,7,Regular
C02445,14,4,6738.73,4,3,1,8,Regular
C02446,97,3,10004.34,2,2,2,6,Regular
C02447,110,2,3713.59,2,1,1,4,At Risk
C02448,38,7,31506.73,3,4,4,11,Champions
C02449,243,3,8084.67,1,2,1,4,At Risk
C02450,128,6,21566.04,2,4,3,9,Loyal
C02451,157,4,25055.75,1,3,4,8,Regular
C02452,92,3,10911.779999999999,2,2,2,6,Regular
C02453,308,1,1681.8,1,1,1,3,At Risk
C02454,120,3,9525.36,2,2,1,5,At Risk
C02455,2,6,35278.770000000004,4,4,4,12,Champions
C02456,48,1,4588.52,3,1,1,5,At Risk
C02457,140,3,18266.19,1,2,3,6,Regular
C02458,43,4,18064.88,3,3,3,9,Loyal
C02459,162,4,21224.12,1,3,3,7,Regular
C02460,1,9,35093.71,4,4,4,12,Champions
C02461,313,1,6217.35,1,1,1,3,At Risk
C02462,20,2,3838.52,4,1,1,6,Regular
C02463,249,1,1371.56,1,1,1,3,At Risk
C02464,23,2,13524.58,4,1,2,7,Regular
C02465,61,6,25089.03,3,4,4,11,Champions
C02466,18,8,22524.399999999998,4,4,3,11,Champions
C02467,1,5,37701.3,4,4,4,12,Champions
C02468,278,2,12305.55,1,1,2,4,At Risk
C02469,137,2,8295.45,1,1,1,3,At Risk
C02470,68,6,47113.83,3,4,4,11,Champions
C02472,157,2,17978.07,1,1,3,5,At Risk
C02473,71,4,38522.93,2,3,4,9,Loyal
C02474,4,7,33848.94,4,4,4,12,Champions
C02475,358,1,381.34,1,1,1,3,At Risk
C02476,16,1,1435.67,4,1,1,6,Regular
C02477,49,5,25678.69,3,4,4,11,Champions
C02478,88,2,10516.539999999999,2,1,2,5,At Risk
C02479,57,7,23464.34,3,4,3,10,Loyal
C02480,56,5,28308.29,3,4,4,11,Champions
C02481,166,4,11169.029999999999,1,3,2,6,Regular
C02482,113,5,30764.809999999998,2,4,4,10,Loyal
C02483,94,3,14264.69,2,2,2,6,Regular
C02484,97,3,26088.86,2,2,4,8,Regular
C02485,59,4,14741.93,3,3,2,8,Regular
C02486,294,4,30326.67,1,3,4,8,Regular
C02487,6,3,8399.06,4,2,1,7,Regular
C02488,47,5,19035.59,3,4,3,10,Loyal
C02489,132,2,22908.38,1,1,3,5,At Risk
C02490,146,3,14434.8,1,2,2,5,At Risk
C02491,86,4,9127.16,2,3,1,6,Regular
C02492,11,5,16187.02,4,4,2,10,Loyal
C02493,140,2,13424.58,1,1,2,4,At Risk
C02494,188,1,3320.77,1,1,1,3,At Risk
C02495,219,2,7340.14,1,1,1,3,At Risk
C02497,63,7,44667.75,3,4,4,11,Champions
C02498,17,6,18515.98,4,4,3,11,Champions
C02499,104,3,8732.18,2,2,1,5,At Risk
C02500,227,2,10059.54,1,1,2,4,At Risk
C02501,10,4,18645.62,4,3,3,10,Loyal
C02502,58,3,21208.1,3,2,3,8,Regular
C02503,55,3,3731.96,3,2,1,6,Regular
C02504,124,1,1979.51,2,1,1,4,At Risk
C02505,53,4,20579.46,3,3,3,9,Loyal
C02506,16,3,7787.68,4,2,1,7,Regular
C02507,19,5,12066.38,4,4,2,10,Loyal
C02508,42,5,15305.7,3,4,2,9,Loyal
C02509,94,6,31782.71,2,4,4,10,Loyal
C02510,87,5,24654.37,2,4,3,9,Loyal
C02511,289,1,1579.88,1,1,1,3,At Risk
C02512,72,4,33258.19,2,3,4,9,Loyal
C02513,68,5,18659.86,3,4,3,10,Loyal
C02514,31,4,15004.1,3,3,2,8,Regular
C02515,1,5,18842.28,4,4,3,11,Champions
C02516,243,2,18510.47,1,1,3,5,At Risk
C02518,2,5,20182.19,4,4,3,11,Champions
C02519,23,2,10184.54,4,1,2,7,Regular
C02520,24,5,24450.44,4,4,3,11,Champions
C02521,186,5,27494.82,1,4,4,9,Loyal
C02522,54,2,14271.24,3,1,2,6,Regular
C02523,5,6,40861.85,4,4,4,12,Champions
C02524,46,5,23098.34,3,4,3,10,Loyal
C02525,347,1,1506.58,1,1,1,3,At Risk
C02526,74,4,7904.69,2,3,1,6,Regular
C02527,13,4,37314.43,4,3,4,11,Champions
C02528,11,5,21066.78,4,4,3,11,Champions
C02529,14,10,53892.13,4,4,4,12,Champions
C02530,184,2,11022.35,1,1,2,4,At Risk
C02531,317,2,14925.53,1,1,2,4,At Risk
C02532,295,1,1831.77,1,1,1,3,At Risk
C02533,109,4,25869.550000000003,2,3,4,9,Loyal
C02534,101,3,26050.85,2,2,4,8,Regular
C02536,18,4,21267.589999999997,4,3,3,10,Loyal
C02537,71,3,20787.3,2,2,3,7,Regular
C02538,77,3,9549.84,2,2,1,5,At Risk
C02539,91,4,12815.630000000001,2,3,2,7,Regular
C02540,130,4,23595.85,2,3,3,8,Regular
C02541,82,6,26606.25,2,4,4,10,Loyal
C02542,274,1,2769.0,1,1,1,3,At Risk
C02543,74,3,16483.06,2,2,3,7,Regular
C02544,20,4,24203.95,4,3,3,10,Loyal
C02545,82,3,17424.03,2,2,3,7,Regular
C02546,84,1,1693.06,2,1,1,4,At Risk
C02547,21,6,25172.09,4,4,4,12,Champions
C02548,226,2,7280.4400000000005,1,1,1,3,At Risk
C02549,9,6,20119.47,4,4,3,11,Champions
C02550,180,4,18894.9,1,3,3,7,Regular
C02551,9,7,24733.11,4,4,4,12,Champions
C02552,190,5,25730.18,1,4,4,9,Loyal
C02553,123,5,19917.05,2,4,3,9,Loyal
C02554,185,4,10373.03,1,3,2,6,Regular
C02555,40,6,19123.79,3,4,3,10,Loyal
C02556,27,7,42744.17,3,4,4,11,Champions
C02557,207,3,5753.14,1,2,1,4,At Risk
C02558,75,5,28820.97,2,4,4,10,Loyal
C02560,120,1,3129.77,2,1,1,4,At Risk
C02561,10,6,18667.82,4,4,3,11,Champions
C02562,75,2,5927.08,2,1,1,4,At Risk
C02563,66,6,32860.49,3,4,4,11,Champions
C02564,32,6,36581.73,3,4,4,11,Champions
C02565,104,2,21058.02,2,1,3,6,Regular
C02566,111,2,4517.35,2,1,1,4,At Risk
C02567,36,5,20012.239999999998,3,4,3,10,Loyal
C02568,43,3,9471.85,3,2,1,6,Regular
C02569,124,2,2736.9900000000002,2,1,1,4,At Risk
C02570,12,9,42811.71,4,4,4,12,Champions
C02571,10,3,24210.64,4,2,3,9,Loyal
C02572,229,3,17241.829999999998,1,2,3,6,Regular
C02573,102,3,14932.97,2,2,2,6,Regular
C02574,217,1,4082.37,1,1,1,3,At Risk
C02575,133,2,6038.48,1,1,1,3,At Risk
C02576,125,2,8105.58,2,1,1,4,At Risk
C02577,20,5,15004.66,4,4,2,10,Loyal
C02578,198,2,18112.22,1,1,3,5,At Risk
C02579,211,3,28622.75,1,2,4,7,Regular
C02580,64,4,20116.489999999998,3,3,3,9,Loyal
C02581,32,3,39705.88,3,2,4,9,Loyal
C02582,28,7,26182.14,3,4,4,11,Champions
C02583,53,7,27331.67,3,4,4,11,Champions
C02584,6,4,23856.03,4,3,3,10,Loyal
C02585,291,1,2847.3,1,1,1,3,At Risk
C02586,96,7,31684.570000000003,2,4,4,10,Loyal
C02587,69,1,1914.33,3,1,1,5,At Risk
C02588,13,6,40802.05,4,4,4,12,Champions
C02589,36,2,2077.3999999999996,3,1,1,5,At Risk
C02590,133,6,19822.440000000002,1,4,3,8,Regular
C02591,176,3,14849.43,1,2,2,5,At Risk
C02592,12,4,3528.12,4,3,1,8,Regular
C02593,73,5,37328.15,2,4,4,10,Loyal
C02594,64,2,10390.279999999999,3,1,2,6,Regular
C02595,10,7,30038.260000000002,4,4,4,12,Champions
C02596,167,3,27996.9,1,2,4,7,Regular
C02597,41,3,17538.35,3,2,3,8,Regular
C02598,82,1,10936.96,2,1,2,5,At Risk
C02599,110,4,17395.19,2,3,3,8,Regular
C02600,65,2,11640.83,3,1,2,6,Regular
C02601,49,3,22811.9,3,2,3,8,Regular
C02602,54,4,16782.6,3,3,3,9,Loyal
C02603,69,5,52434.1,2,4,4,10,Loyal
C02604,129,3,14185.91,2,2,2,6,Regular
C02605,48,5,18949.28,3,4,3,10,Loyal
C02606,17,2,9705.88,4,1,2,7,Regular
C02607,133,4,26643.41,1,3,4,8,Regular
C02608,53,3,18645.19,3,2,3,8,Regular
C02609,92,4,12730.02,2,3,2,7,Regular
C02610,100,2,10267.35,2,1,2,5,At Risk
C02611,108,1,5644.28,2,1,1,4,At Risk
C02612,58,1,2939.3,3,1,1,5,At Risk
C02613,324,1,4269.38,1,1,1,3,At Risk
C02614,145,4,35782.62,1,3,4,8,Regular
C02615,16,4,20197.15,4,3,3,10,Loyal
C02616,29,3,8795.68,3,2,1,6,Regular
C02617,81,3,13694.25,2,2,2,6,Regular
C02618,50,5,23459.97,3,4,3,10,Loyal
C02619,29,6,38488.240000000005,3,4,4,11,Champions
C02620,3,2,5915.77,4,1,1,6,Regular
C02621,265,1,2568.29,1,1,1,3,At Risk
C02622,61,3,10582.18,3,2,2,7,Regular
C02623,40,2,9110.4,3,1,1,5,At Risk
C02624,80,4,14845.87,2,3,2,7,Regular
C02625,42,5,20186.3,3,4,3,10,Loyal
C02626,92,8,41686.74,2,4,4,10,Loyal
C02627,145,4,15018.29,1,3,2,6,Regular
C02628,135,4,10139.779999999999,1,3,2,6,Regular
C02629,104,3,15975.69,2,2,2,6,Regular
C02630,39,2,4188.82,3,1,1,5,At Risk
C02631,33,2,7551.35,3,2,1,6,Regular
C02632,39,3,6663.02,3,2,1,6,Regular
C02633,24,4,13021.380000000001,4,3,2,9,Loyal
C02634,4,5,36407.2,4,4,4,12,Champions
C02635,220,3,14417.44,1,2,2,5,At Risk
C02636,91,6,25965.35,2,4,4,10,Loyal
C02637,55,6,37971.9,3,4,4,11,Champions
C02638,13,9,25979.04,4,4,4,12,Champions
C02639,26,4,16265.93,4,3,3,10,Loyal
C02640,75,2,4985.69,2,2,1,5,At Risk
C02642,17,5,14134.34,4,4,2,10,Loyal
C02643,69,3,8600.25,2,2,1,5,At Risk
C02644,53,5,33714.7,3,4,4,11,Champions
C02645,6,7,33705.55,4,4,4,12,Champions
C02646,15,5,15675.83,4,4,2,10,Loyal
C02647,18,5,17258.71,4,4,3,11,Champions
C02648,9,2,8276.7,4,2,1,7,Regular
C02649,19,4,24074.559999999998,4,3,3,10,Loyal
C02650,165,2,5361.58,1,2,1,4,At Risk
C02651,62,7,57239.060000000005,3,4,4,11,Champions
C02652,21,2,4021.5200000000004,4,2,1,7,Regular
C02653,210,5,25980.420000000002,1,4,4,9,Loyal
C02654,136,3,5750.83,1,2,1,4,At Risk
C02655,128,2,9176.38,2,2,1,5,At Risk
C02656,109,2,2123.27,2,2,1,5,At Risk
C02657,261,1,5234.61,1,1,1,3,At Risk
C02658,20,4,24251.81,4,3,3,10,Loyal
C02659,87,2,9076.5,2,2,1,5,At Risk
C02660,43,7,24967.24,3,4,4,11,Champions
C02661,39,1,927.03,3,1,1,5,At Risk
C02662,173,2,5731.79,1,2,1,4,At Risk
C02663,7,5,33359.15,4,4,4,12,Champions
C02664,13,4,10873.97,4,3,2,9,Loyal
C02665,36,5,16905.74,3,4,3,10,Loyal
C02666,78,3,16777.74,2,2,3,7,Regular
C02667,6,6,19762.23,4,4,3,11,Champions
C02668,89,6,31055.89,2,4,4,10,Loyal
C02669,36,2,10202.64,3,2,2,7,Regular
C02670,271,2,11213.43,1,2,2,5,At Risk
C02671,186,5,35023.64,1,4,4,9,Loyal
C02672,115,3,15961.15,2,2,2,6,Regular
C02673,68,3,13663.17,3,2,2,7,Regular
C02674,243,1,3704.34,1,1,1,3,At Risk
C02676,41,6,20267.760000000002,3,4,3,10,Loyal
C02677,126,3,14263.37,2,2,2,6,Regular
C02678,5,5,14458.380000000001,4,4,2,10,Loyal
C02679,41,2,7551.219999999999,3,2,1,6,Regular
C02680,45,5,12746.93,3,4,2,9,Loyal
C02681,173,2,11212.6,1,2,2,5,At Risk
C02682,114,1,12937.2,2,1,2,5,At Risk
C02683,70,2,15961.23,2,2,2,6,Regular
C02684,17,4,13065.830000000002,4,3,2,9,Loyal
C02685,104,6,17739.47,2,4,3,9,Loyal
C02686,199,1,875.89,1,1,1,3,At Risk
C02687,4,3,22659.44,4,2,3,9,Loyal
C02688,176,3,19372.449999999997,1,2,3,6,Regular
C02689,102,3,8251.91,2,2,1,5,At Risk
C02690,293,1,2408.53,1,1,1,3,At Risk
C02691,206,5,15472.06,1,4,2,7,Regular
C02692,20,3,5253.93,4,2,1,7,Regular
C02693,80,2,7837.0,2,2,1,5,At Risk
C02694,34,5,11877.869999999999,3,4,2,9,Loyal
C02695,100,3,4139.49,2,2,1,5,At Risk
C02696,109,1,7128.92,2,1,1,4,At Risk
C02697,124,4,17562.69,2,3,3,8,Regular
C02699,154,4,12773.84,1,3,2,6,Regular
C02701,254,2,27178.559999999998,1,2,4,7,Regular
C02702,203,2,13278.52,1,2,2,5,At Risk
C02703,111,3,23836.16,2,2,3,7,Regular
C02704,98,2,12330.07,2,2,2,6,Regular
C02705,88,2,11663.869999999999,2,2,2,6,Regular
C02706,65,3,19585.73,3,2,3,8,Regular
C02707,100,3,10963.330000000002,2,2,2,6,Regular
C02708,2,8,38397.15,4,4,4,12,Champions
C02709,89,4,14045.47,2,3,2,7,Regular
C02710,108,2,6534.67,2,2,1,5,At Risk
C02711,27,2,4984.81,3,2,1,6,Regular
C02712,158,7,44029.64,1,4,4,9,Loyal
C02713,244,1,6076.58,1,1,1,3,At Risk
C02714,112,3,13418.84,2,2,2,6,Regular
C02716,281,2,20750.37,1,2,3,6,Regular
C02717,160,3,12218.78,1,2,2,5,At Risk
C02718,59,2,11406.85,3,2,2,7,Regular
C02719,86,5,15981.829999999998,2,4,2,8,Regular
C02720,121,2,4373.51,2,2,1,5,At Risk
C02721,228,3,23396.52,1,2,3,6,Regular
C02722,196,4,14992.94,1,3,2,6,Regular
C02723,128,2,5744.0599999999995,2,2,1,5,At Risk
C02724,92,3,10913.67,2,2,2,6,Regular
C02726,88,7,19665.9,2,4,3,9,Loyal
C02727,43,2,6591.86,3,2,1,6,Regular
C02728,90,4,15558.12,2,3,2,7,Regular
C02729,155,3,31095.14,1,2,4,7,Regular
C02730,18,4,39141.05,4,3,4,11,Champions
C02731,53,3,16798.57,3,2,3,8,Regular
C02732,3,4,14819.33,4,3,2,9,Loyal
C02733,193,3,8961.83,1,2,1,4,At Risk
C02734,256,1,5917.14,1,1,1,3,At Risk
C02735,245,3,14323.18,1,2,2,5,At Risk
C02736,91,4,38626.17,2,3,4,9,Loyal
C02737,316,1,1364.83,1,1,1,3,At Risk
C02738,23,5,42024.53,4,4,4,12,Champions
C02739,11,3,12094.29,4,2,2,8,Regular
C02740,1,6,32848.58,4,4,4,12,Champions
C02741,61,2,3522.9300000000003,3,2,1,6,Regular
C02742,47,4,8584.49,3,3,1,7,Regular
C02743,118,7,26290.719999999998,2,4,4,10,Loyal
C02744,250,3,13434.25,1,2,2,5,At Risk
C02745,1,2,9319.58,4,2,1,7,Regular
C02746,51,7,44643.96,3,4,4,11,Champions
C02747,3,5,52127.4,4,4,4,12,Champions
C02748,246,5,21715.15,1,4,3,8,Regular
C02749,160,5,26448.0,1,4,4,9,Loyal
C02750,64,4,20147.03,3,3,3,9,Loyal
C02751,18,6,47469.38,4,4,4,12,Champions
C02752,80,1,11859.69,2,1,2,5,At Risk
C02753,108,3,24835.48,2,2,4,8,Regular
C02754,272,3,16393.16,1,2,3,6,Regular
C02755,83,2,12520.47,2,2,2,6,Regular
C02756,3,7,38436.48,4,4,4,12,Champions
C02757,57,6,44837.520000000004,3,4,4,11,Champions
